MINUTE;5;5;10;10;15;15;20;20;25;25;30;30;35;35;40;40;45;45;45.05;45.05;45.1;45.1;50;50;55;55;60;60;65;65;70;70;75;75;80;80;85;85;90;90;90.05;90.05;90.1;90.1;total;total;METRIC
FEATURE;Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Distance (m);Distance/Min (m);Match Totals (m);Avg. Distance/Min (m);
PLAYER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
33634;242.39;48.48;182.32;36.46;210.81;42.16;224.68;44.94;231.0;46.2;232.62;46.52;204.98;41.0;196.31;39.26;244.53;48.91;71.06;42.05;0;0;225.35;45.07;207.46;41.49;207.93;41.59;222.54;44.51;239.86;47.97;217.43;43.49;166.59;33.32;200.8;40.16;208.74;41.75;143.4;36.46;0;0;4080.8;42.68;Gross Distance (0 - 7.0 km/h)
33634;95.55;38.87;95.82;26.85;139.58;39.21;142.86;40.41;88.24;45.1;185.02;44.3;86.63;31.97;73.66;34.99;88.11;40.39;4.93;42.26;0;0;157.25;47.99;87.82;33.16;95.04;36.0;75.49;38.09;111.63;42.47;128.73;37.17;55.96;48.52;58.5;29.67;93.72;35.63;64.02;28.99;0;0;1928.56;37.84;Net Distance (0 - 7.0 km/h)
33634;59.74;24.3;29.61;8.3;31.06;8.72;34.18;9.67;48.24;24.65;37.9;9.07;19.49;7.19;21.57;10.25;38.5;17.65;0.0;0.0;0;0;19.52;5.96;28.47;10.75;33.31;12.62;29.44;14.86;46.4;17.65;35.62;10.28;60.91;52.81;12.65;6.42;40.79;15.51;33.89;15.35;0;0;;33.25;Net Distance (0 - 7.0 km/h) - DEF
33634;31.74;12.91;27.95;7.83;43.71;12.28;40.78;11.54;44.28;22.63;52.68;12.61;35.79;13.21;35.36;16.8;42.21;19.35;0.0;0.0;0;0;36.38;11.1;36.9;13.93;39.71;15.04;30.89;15.59;38.75;14.74;37.89;10.94;46.7;40.49;28.83;14.62;31.55;12.0;25.47;11.53;0;0;;38.26;Net Distance (0 - 7.0 km/h) - ATT
33634;249.95;49.99;291.98;58.4;227.86;45.57;237.23;47.45;140.42;28.08;229.95;45.99;238.83;47.77;177.85;35.57;201.71;40.34;36.63;21.67;0;0;281.24;56.25;288.44;57.69;211.88;42.38;190.78;38.16;191.51;38.3;228.7;45.74;136.06;27.21;262.15;52.43;256.25;51.25;227.17;57.76;0;0;4306.25;45.03;Gross Distance (7.0 - 15.0 km/h)
33634;179.72;73.11;253.95;71.17;195.27;54.85;235.79;66.7;117.54;60.07;208.05;49.81;171.69;63.35;158.69;75.39;128.38;58.84;8.89;76.2;0;0;240.53;73.41;198.61;74.99;205.25;77.75;137.89;69.58;157.73;60.01;212.68;61.41;66.83;57.95;145.13;73.61;193.21;73.46;165.74;75.05;0;0;3381.56;66.34;Net Distance (7.0 - 15.0 km/h)
33634;26.51;10.78;63.86;17.9;72.63;20.4;67.2;19.01;82.5;42.16;67.61;16.19;91.7;33.84;136.34;64.77;68.35;31.33;0.0;0.0;0;0;119.1;36.35;104.12;39.32;103.71;39.28;66.94;33.78;56.97;21.68;79.18;22.86;0.0;0.0;101.47;51.46;57.24;21.76;61.8;27.98;0;0;;77.41;Net Distance (7.0 - 15.0  km/h) - DEF
33634;89.51;36.41;70.69;19.81;37.09;10.42;75.76;21.43;42.61;21.78;31.9;7.64;56.06;20.69;59.57;28.3;57.44;26.33;0.0;0.0;0;0;54.17;16.53;46.2;17.44;71.17;26.96;88.29;44.55;68.33;26.0;50.88;14.69;71.05;61.6;80.69;40.92;83.43;31.72;84.18;38.12;0;0;;61.37;Net Distance (7.0 - 15.0  km/h) - ATT
33634;64.79;12.96;173.42;34.68;123.84;24.77;66.51;13.3;24.74;4.95;111.8;22.36;98.83;19.77;64.8;12.96;53.04;10.61;5.05;2.99;0;0;103.08;20.62;84.22;16.84;63.28;12.66;39.18;7.84;32.85;6.57;83.52;16.7;22.37;4.47;45.95;9.19;56.57;11.31;62.87;15.98;0;0;1380.69;14.44;Gross Distance (15.0 - 20.0 km/h)
33634;64.79;26.36;170.94;47.9;122.08;34.29;66.51;18.81;23.03;11.77;110.13;26.37;89.07;32.87;64.8;30.78;48.41;22.19;5.05;43.29;0;0;96.06;29.32;78.68;29.71;51.49;19.5;38.65;19.5;31.13;11.84;81.25;23.46;12.58;10.91;44.45;22.54;53.69;20.41;62.64;28.37;0;0;1315.43;25.81;Net Distance (15.0 - 20.0 km/h)
33634;6.91;2.81;20.0;5.6;20.31;5.71;4.94;1.4;0.0;0.0;9.84;2.36;33.93;12.52;3.96;1.88;23.86;10.94;0.0;0.0;0;0;10.38;3.17;9.35;3.53;0.0;0.0;19.29;9.73;11.92;4.54;10.2;2.95;0.0;0.0;24.58;12.47;6.43;2.44;7.62;3.45;0;0;;12.88;Net Distance (15.0 - 20.0 km/h) - DEF
33634;14.97;6.09;43.49;12.19;17.91;5.03;14.04;3.97;6.56;3.35;18.13;4.34;7.92;2.92;36.87;17.52;6.54;3.0;0.0;0.0;0;0;23.23;7.09;25.37;9.58;12.15;4.6;11.26;5.68;8.18;3.11;14.92;4.31;4.57;3.96;15.1;7.66;7.52;2.86;22.14;10.03;0;0;;16.85;Net Distance (15.0 - 20.0 km/h) - ATT
33634;27.24;5.45;82.63;16.53;47.99;9.6;87.11;17.42;18.31;3.66;42.43;8.49;90.96;18.19;15.38;3.08;72.81;14.56;0.0;0.0;0;0;62.98;12.6;25.85;5.17;38.7;7.74;52.5;10.5;47.96;9.59;111.59;22.32;4.77;0.95;64.43;12.89;17.36;3.47;47.23;12.01;0;0;958.23;10.02;Gross Distance (20.0 - 25.0 km/h)
33634;27.24;11.08;82.63;23.16;42.88;12.04;87.11;24.64;18.31;9.36;42.43;10.16;90.96;33.56;15.38;7.31;72.81;33.37;0.0;0.0;0;0;61.9;18.89;25.85;9.76;36.0;13.64;52.5;26.49;47.03;17.89;111.59;32.22;4.77;4.14;64.43;32.68;17.36;6.6;47.23;21.39;0;0;948.4;18.61;Net Distance (20.0 - 25.0 km/h)
33634;12.57;5.11;41.7;11.69;31.32;8.8;11.35;3.21;0.0;0.0;6.1;1.46;14.93;5.51;3.39;1.61;17.29;7.93;0.0;0.0;0;0;13.43;4.1;12.05;4.55;0.0;0.0;19.48;9.83;0.32;0.12;5.96;1.72;0.0;0.0;12.35;6.26;4.54;1.73;14.71;6.66;0;0;;13.56;Net Distance (20.0 - 25.0 km/h) - DEF
33634;13.95;5.67;9.73;2.73;14.56;4.09;7.36;2.08;10.95;5.6;16.95;4.06;15.15;5.59;13.47;6.4;9.52;4.36;0.0;0.0;0;0;22.06;6.73;14.35;5.42;8.23;3.12;9.49;4.79;2.1;0.8;12.26;3.54;3.08;2.67;4.75;2.41;19.29;7.33;10.16;4.6;0;0;;12.13;Net Distance (20.0 - 25.0 km/h) - ATT
33634;0.0;0.0;48.39;9.68;0.0;0.0;11.14;2.23;0.0;0.0;17.45;3.49;3.47;0.69;0.0;0.0;16.2;3.24;0.0;0.0;0;0;13.68;2.74;3.32;0.66;25.1;5.02;3.3;0.66;20.96;4.19;2.75;0.55;0.0;0.0;56.26;11.25;13.17;2.63;0.0;0.0;0;0;235.21;2.46;Gross Distance (> 25.0 km/h)
33634;0.0;0.0;48.39;13.56;0.0;0.0;11.14;3.15;0.0;0.0;17.45;4.18;3.47;1.28;0.0;0.0;16.2;7.43;0.0;0.0;0;0;13.68;4.17;3.32;1.25;25.1;9.51;3.3;1.67;20.96;7.97;2.75;0.79;0.0;0.0;56.26;28.53;13.17;5.01;0.0;0.0;0;0;235.21;4.61;Net Distance (> 25.0 km/h)
33634;32.91;13.39;33.0;9.25;20.6;5.79;37.66;10.65;0.0;0.0;8.04;1.92;21.34;7.87;0.0;0.0;13.11;6.01;0.0;0.0;0;0;28.73;8.77;26.31;9.93;0.0;0.0;31.29;15.79;6.75;2.57;14.68;4.24;0.0;0.0;68.65;34.82;17.1;6.5;12.15;5.5;0;0;;22.14;Net Distance (> 25.0 km/h) - DEF
33634;6.81;2.77;19.51;5.47;11.03;3.1;9.94;2.81;16.96;8.67;10.65;2.55;44.43;16.39;14.21;6.75;31.87;14.61;0.0;0.0;0;0;24.05;7.34;2.73;1.03;14.26;5.4;55.1;27.8;10.87;4.14;44.7;12.91;5.43;4.71;10.13;5.14;1.26;0.48;5.21;2.36;0;0;;17.29;Net Distance (> 25.0 km/h) - ATT
33634;4.0;1.63;5.0;1.4;7.0;1.97;0.0;0.0;1.0;0.51;6.0;1.44;2.0;0.74;5.0;2.38;1.0;0.46;1.0;8.57;0;0;5.0;1.53;4.0;1.51;2.0;0.76;2.0;1.01;2.0;0.76;1.0;0.29;3.0;2.6;1.0;0.51;1.0;0.38;4.0;1.81;0;0;57.0;1.12;Run Count (>1.0s | 15.0 - 20.0 km/h)
33634;2.0;0.81;4.0;1.12;2.0;0.56;5.0;1.41;2.0;1.02;3.0;0.72;7.0;2.58;1.0;0.48;3.0;1.38;0.0;0.0;0;0;3.0;0.92;3.0;1.13;1.0;0.38;2.0;1.01;2.0;0.76;7.0;2.02;0.0;0.0;2.0;1.01;1.0;0.38;2.0;0.91;0;0;52.0;1.02;High Intensity Run Count (>1.0s | 20.0 - 25.0 km/h)
33634;0.0;0.0;2.0;0.56;0.0;0.0;1.0;0.28;0.0;0.0;1.0;0.24;0.0;0.0;0.0;0.0;1.0;0.46;0.0;0.0;0;0;1.0;0.31;0.0;0.0;1.0;0.38;0.0;0.0;1.0;0.38;0.0;0.0;0.0;0.0;2.0;1.01;1.0;0.38;0.0;0.0;0;0;11.0;0.22;Sprint Count (>1.0s | >25.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;311.22;115.62;569.11;113.82;570.97;114.19;451.44;114.77;0;0;1902.24;114.43;Gross Distance (Total)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;206.57;187.51;328.64;166.4;404.91;154.35;314.22;142.5;0;0;1254.34;158.68;Net Distance (Total)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.86;67.95;176.48;89.36;121.11;46.17;67.07;30.42;0;0;;127.43;Net Distance (Total) - DEF
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.6;188.44;181.34;91.82;161.71;61.64;165.93;75.25;0;0;;177.82;Net Distance (Total) - ATT
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.58;29.57;204.75;40.95;185.25;37.05;178.93;45.49;0;0;648.5;39.01;Gross Distance (0 - 7.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.97;19.03;53.45;27.06;79.56;30.33;87.52;39.69;0;0;241.5;30.55;Net Distance (0 - 7.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;74.86;67.95;24.68;12.5;34.66;13.21;50.85;23.06;0;0;;36.15;Net Distance (0 - 7.0 km/h) - DEF
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.03;10.01;22.36;11.32;28.14;10.73;31.21;14.15;0;0;;23.69;Net Distance (0 - 7.0 km/h) - ATT
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;147.68;54.87;254.53;50.91;255.72;51.14;151.95;38.63;0;0;809.88;48.72;Gross Distance (7.0 - 15.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;105.22;95.51;189.68;96.04;206.93;78.88;108.36;49.14;0;0;610.19;77.19;Net Distance (7.0 - 15.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.4;62.99;83.09;31.67;16.22;7.36;0;0;;80.13;Net Distance (7.0 - 15.0  km/h) - DEF
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;106.77;96.92;118.81;60.16;86.29;32.89;63.38;28.74;0;0;;89.26;Net Distance (7.0 - 15.0  km/h) - ATT
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.89;17.05;72.98;14.6;92.04;18.41;52.09;13.24;0;0;263.0;15.82;Gross Distance (15.0 - 20.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.53;38.61;54.31;27.5;80.44;30.66;50.87;23.07;0;0;228.15;28.86;Net Distance (15.0 - 20.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.67;5.91;3.36;1.28;0.0;0.0;0;0;;5.49;Net Distance (15.0 - 20.0 km/h) - DEF
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18.12;16.45;8.05;4.08;14.41;5.49;18.55;8.41;0;0;;15.8;Net Distance (15.0 - 20.0 km/h) - ATT
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.85;4.03;18.9;3.78;37.97;7.59;40.51;10.3;0;0;107.73;6.48;Gross Distance (20.0 - 25.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.62;9.64;17.15;8.68;37.97;14.47;39.51;17.92;0;0;105.25;13.31;Net Distance (20.0 - 25.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.73;7.96;0.0;0.0;0.0;0.0;0;0;;5.66;Net Distance (20.0 - 25.0 km/h) - DEF
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.47;25.84;24.31;12.31;14.54;5.54;13.48;6.11;0;0;;19.24;Net Distance (20.0 - 25.0 km/h) - ATT
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.22;10.11;17.95;3.59;0.0;0.0;27.96;7.11;0;0;73.14;4.4;Gross Distance (> 25.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;27.22;24.71;14.06;7.12;0.0;0.0;27.96;12.68;0;0;69.25;8.76;Net Distance (> 25.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;;0.0;Net Distance (> 25.0 km/h) - DEF
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.22;11.09;0.0;0.0;18.34;6.99;10.18;4.62;0;0;;11.93;Net Distance (> 25.0 km/h) - ATT
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.82;5.0;2.53;5.0;1.91;3.0;1.36;0;0;15.0;1.9;Run Count (>1.0s | 15.0 - 20.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.91;1.0;0.51;4.0;1.52;2.0;0.91;0;0;8.0;1.01;High Intensity Run Count (>1.0s | 20.0 - 25.0 km/h)
312022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.91;1.0;0.51;0.0;0.0;1.0;0.45;0;0;3.0;0.38;Sprint Count (>1.0s | >25.0 km/h)
453880;616.18;123.24;790.49;158.1;551.68;110.34;708.73;141.75;505.33;101.07;620.1;124.02;579.39;115.88;621.74;124.35;485.96;97.19;90.15;53.34;0;0;643.31;128.66;621.83;124.37;579.63;115.93;582.05;116.41;567.91;113.58;609.77;121.95;408.55;81.71;597.43;119.49;567.33;113.47;472.24;120.06;0;0;11219.49;117.33;Gross Distance (Total)
453880;346.05;140.77;623.02;174.6;455.42;127.93;547.75;154.95;279.34;142.76;557.89;133.57;378.26;139.58;394.4;187.36;245.49;112.52;15.59;133.63;0;0;540.33;164.9;460.7;173.96;373.92;141.64;316.74;159.84;391.26;148.86;527.18;152.22;164.96;143.03;280.83;142.43;404.64;153.86;326.58;147.89;0;0;7630.38;149.7;Net Distance (Total)
453880;126.41;51.42;198.39;55.6;125.48;35.25;139.16;39.37;163.34;83.48;130.19;31.17;121.22;44.73;273.05;129.71;145.01;66.47;0.0;0.0;0;0;139.02;42.43;152.93;57.75;127.03;48.12;170.24;85.91;140.51;53.46;147.52;42.59;109.82;95.22;130.67;66.27;152.89;58.13;178.51;80.83;0;0;;147.59;Net Distance (Total) - DEF
453880;134.23;54.6;173.84;48.72;114.26;32.1;159.91;45.24;151.42;77.39;131.04;31.37;142.88;52.72;169.69;80.61;98.05;44.94;0.0;0.0;0;0;135.89;41.47;151.01;57.02;132.34;50.13;143.32;72.32;122.62;46.65;133.48;38.54;142.85;123.86;159.86;81.08;150.17;57.1;113.51;51.4;0;0;;137.82;Net Distance (Total) - ATT
453880;204.81;40.96;150.56;30.11;224.69;44.94;206.91;41.38;196.76;39.35;198.68;39.74;185.23;37.05;160.76;32.15;239.35;47.87;76.32;45.16;0;0;247.85;49.57;191.09;38.22;202.21;40.44;212.89;42.58;178.24;35.65;147.8;29.56;166.3;33.26;236.48;47.3;214.52;42.9;178.51;45.38;0;0;3819.98;39.95;Gross Distance (0 - 7.0 km/h)
453880;100.56;40.91;100.27;28.1;163.18;45.84;137.65;38.94;62.96;32.18;150.83;36.11;111.32;41.08;52.45;24.92;102.29;46.89;7.57;64.89;0;0;169.53;51.74;81.84;30.9;89.67;33.97;63.84;32.22;104.77;39.86;102.94;29.72;43.45;37.67;73.32;37.19;87.11;33.12;80.33;36.38;0;0;1885.88;37.0;Net Distance (0 - 7.0 km/h)
453880;45.24;18.4;20.8;5.83;54.21;15.23;42.19;11.93;27.13;13.87;37.26;8.92;47.45;17.51;7.74;3.68;53.54;24.54;0.0;0.0;0;0;37.52;11.45;29.01;10.95;47.39;17.95;39.29;19.83;29.01;11.04;25.88;7.47;48.98;42.47;32.79;16.63;34.01;12.93;19.93;9.02;0;0;;36.07;Net Distance (0 - 7.0 km/h) - DEF
453880;42.84;17.43;30.7;8.6;48.7;13.68;46.82;13.24;35.38;18.08;37.05;8.87;40.62;14.99;25.54;12.13;47.69;21.86;0.0;0.0;0;0;35.87;10.95;37.54;14.17;37.81;14.32;38.16;19.26;52.7;20.05;37.26;10.76;37.08;32.15;41.9;21.25;32.38;12.31;56.43;25.55;0;0;;40.26;Net Distance (0 - 7.0 km/h) - ATT
453880;255.17;51.03;340.52;68.1;223.92;44.78;336.7;67.34;174.79;34.96;350.12;70.02;284.82;56.96;258.97;51.79;207.31;41.46;10.53;6.23;0;0;274.74;54.95;225.15;45.03;279.8;55.96;224.51;44.9;262.91;52.58;365.1;73.02;117.8;23.56;236.67;47.33;239.98;48.0;237.79;60.46;0;0;4906.98;51.32;Gross Distance (7.0 - 15.0 km/h)
453880;169.46;68.93;241.94;67.8;191.12;53.69;247.43;69.99;106.15;54.25;336.49;80.56;197.33;72.82;175.87;83.55;105.73;48.46;4.73;40.54;0;0;255.38;77.94;174.43;65.86;221.2;83.79;177.84;89.74;197.95;75.31;329.62;95.17;76.66;66.47;149.7;75.93;214.45;81.54;218.75;99.06;0;0;3792.21;74.4;Net Distance (7.0 - 15.0 km/h)
453880;74.33;30.24;61.92;17.35;52.62;14.78;72.45;20.5;42.36;21.65;76.16;18.23;63.85;23.56;83.62;39.72;55.41;25.4;0.0;0.0;0;0;78.66;24.01;88.14;33.28;70.35;26.65;60.71;30.64;102.98;39.18;119.69;34.56;60.84;52.75;97.88;49.64;86.15;32.76;154.31;69.88;0;0;;80.25;Net Distance (7.0 - 15.0  km/h) - DEF
453880;58.56;23.82;51.18;14.34;36.01;10.12;42.55;12.04;59.56;30.44;70.51;16.88;64.61;23.84;87.83;41.72;36.59;16.77;0.0;0.0;0;0;59.73;18.23;43.04;16.25;65.51;24.81;95.33;48.11;64.05;24.37;62.73;18.11;63.58;55.13;38.87;19.71;87.86;33.41;57.08;25.85;0;0;;58.9;Net Distance (7.0 - 15.0  km/h) - ATT
453880;92.78;18.56;139.88;27.98;81.17;16.23;84.7;16.94;66.81;13.36;65.52;13.1;82.44;16.49;115.06;23.01;26.11;5.22;3.3;1.95;0;0;75.38;15.08;67.03;13.41;62.15;12.43;120.31;24.06;89.46;17.89;65.44;13.09;61.76;12.35;92.47;18.49;50.83;10.17;50.34;12.8;0;0;1492.94;15.61;Gross Distance (15.0 - 20.0 km/h)
453880;22.65;9.21;121.28;33.99;79.22;22.25;83.78;23.7;50.62;25.87;64.8;15.51;65.78;24.27;79.13;37.59;25.46;11.67;3.3;28.29;0;0;75.38;23.01;66.22;25.0;48.47;18.36;50.72;25.59;51.24;19.5;63.2;18.25;14.73;12.77;28.57;14.49;48.05;18.27;27.5;12.45;0;0;1070.1;20.99;Net Distance (15.0 - 20.0 km/h)
453880;6.84;2.78;21.65;6.07;16.53;4.64;15.04;4.25;15.63;7.99;11.6;2.78;9.92;3.66;20.15;9.57;2.51;1.15;0.0;0.0;0;0;8.89;2.71;8.68;3.28;9.28;3.52;23.6;11.91;0.0;0.0;1.95;0.56;0.0;0.0;0.0;0.0;11.63;4.42;4.27;1.93;0;0;;10.33;Net Distance (15.0 - 20.0 km/h) - DEF
453880;3.66;1.49;21.41;6.0;7.15;2.01;3.15;0.89;12.84;6.56;15.14;3.62;16.65;6.14;12.46;5.92;8.36;3.83;0.0;0.0;0;0;6.69;2.04;6.87;2.59;8.65;3.28;6.81;3.44;5.13;1.95;22.75;6.57;4.12;3.57;17.06;8.65;18.99;7.22;0.0;0.0;0;0;;10.5;Net Distance (15.0 - 20.0 km/h) - ATT
453880;26.36;5.27;111.26;22.25;21.9;4.38;37.09;7.42;49.23;9.85;5.77;1.15;23.49;4.7;40.23;8.05;11.06;2.21;0.0;0.0;0;0;45.34;9.07;107.52;21.5;35.47;7.09;22.93;4.59;30.97;6.19;19.95;3.99;62.68;12.54;10.11;2.02;28.09;5.62;5.59;1.42;0;0;695.04;7.27;Gross Distance (20.0 - 25.0 km/h)
